ID;Name;Categories;Price;Short desc.;Long desc;Images URL;Quantity
637520;Włącznik dotykowy ze ściemniaczem 12-24 V Goldlux;Oświetlenie>Ledy>akcesoria-do-tasm-led;99 ;Podtynkowy włącznik dotykowy ze ściemniaczem do taśm LED jednokolorowych 12-24V 4-kanałowy z puszką montażową w zestawie. Urządzenie służy do łatwego i szybkiego zarządzania matężeniem światła. Możliwość podłączenia wielu taśm o łącznej mocy nie przekraczającej 144W (dla 12V) i 288W (dla 24V).;'Materiał główny': 'Tworzywo sztuczne'> 'Rodzina kolorów': 'Czarny'> 'Marka produktu': 'GOLDLUX'> 'Gwarancja (w latach)': '2'> 'Kod EAN:': '5901508321312'> 'Numer referencyjny:': '85622873'> 'Cena': '99zł /szt.99.00zł';https://static01.leroymerlin.pl/files/media/image/727/2881727/product/wlacznik-dotykowy-ze-sciemniaczem-12-24-v-goldlux,large.jpg>https://static02.leroymerlin.pl/files/media/image/990/2886990/product/wlacznik-dotykowy-ze-sciemniaczem-12-24-v-goldlux,large.jpg>https://static01.leroymerlin.pl/files/media/image/723/2887723/product/wlacznik-dotykowy-ze-sciemniaczem-12-24-v-goldlux,large.jpg;50
614944;Zasilacz do taśm LED IP44 2 m 230 V Inspire ;Oświetlenie>Ledy>akcesoria-do-tasm-led;39 ;.;'Szerokość (w cm)': '4'> 'Klasa szczelności (IP + IK)': 'IP44 '> 'Materiał główny': 'Tworzywo sztuczne'> 'Rodzina kolorów': 'Czarny'> 'Długość (w cm)': '200'> 'Grubość (w mm)': '32'> 'Ilość sztuk w opakowaniu': '1'> 'Ilość wyjść': '1'> 'Rodzaj trzonka': 'Męski'> 'Marka produktu': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007257861'> 'Numer referencyjny:': '83704505'> 'Cena': '39zł /szt.39.00zł';https://static01.leroymerlin.pl/files/media/image/985/2839985/product/zasilacz-do-tasm-led-ip44-2-m-230-v-inspire,large.jpg;50
608399;Profil aluminiowy narożny do taśm LED dł. 2 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;49,99 ;Srebrny kątowy profil o długości 2 metrów idealnie nada dekoracyjnego charakteru instalacji listwowej. Pozwala na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Profil narożny ma tę szczególną cechę, że dopasowuje się do kształtu miejsca montażu, wtapiając się w ścianę lub meble.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '2000'> 'Głębokość (w mm)': '16'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Srebrny'> 'Rodzina kolorów': 'Szary / srebrny'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267402'> 'Numer referencyjny:': '83810618'> 'Cena': '49>99zł /szt.49.99zł';https://static01.leroymerlin.pl/files/media/image/999/2839999/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/155/2745155/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/156/2745156/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/157/2745157/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/067/2747067/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/068/2747068/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/069/2747069/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg;50
608398;Profil aluminiowy narożny do taśm LED dł. 2 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;49,99 ;Biały kątowy profil o długości 2 metrów idealnie nada dekoracyjnego charakteru instalacji listwowej. Pozwala na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Profil narożny ma tę szczególną cechę, że dopasowuje się do kształtu miejsca montażu, wtapiając się w ścianę lub meble.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '2000'> 'Głębokość (w mm)': '16'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Biały'> 'Rodzina kolorów': 'Biały'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267396'> 'Numer referencyjny:': '83810617'> 'Cena': '49>99zł /szt.49.99zł';https://static01.leroymerlin.pl/files/media/image/997/2839997/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/079/2747079/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/080/2747080/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/081/2747081/product/profil-aluminiowy-narozny-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg;50
608396;Profil aluminiowy do taśm LED dł. 2 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;39,99 ;Srebrny wpuszczany profil o długości 2 metrów idealnie nada dekoracyjnego charakteru instalacji listwowej. Pozwala na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Umożliwia także stworzenie ozdobnego punktu świetlnego, jednocześnie doskonale stapiając się z podłogą i meblami.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '2000'> 'Głębokość (w mm)': '7'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Srebrny'> 'Rodzina kolorów': 'Szary / srebrny'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267365'> 'Numer referencyjny:': '83810614'> 'Cena': '39>99zł /szt.39.99zł';https://static01.leroymerlin.pl/files/media/image/995/2839995/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/158/2745158/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/159/2745159/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/160/2745160/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/062/2747062/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/063/2747063/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/064/2747064/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg;50
608395;Profil aluminiowy do taśm LED dł. 1 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;15,99 ;Srebrne profile o długości 1 metra idealnie nadają się do nadania dekoracyjnego charakteru instalacji listwowej.  Umożliwiają wykończenie projektu oświetlenia listwowego. Profil zapewnia także jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy.;'Wysokość (w mm)': '7'> 'Długość (w mm)': '1000'> 'Głębokość (w mm)': '7'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Srebrny'> 'Rodzina kolorów': 'Szary / srebrny'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267341'> 'Numer referencyjny:': '83810612'> 'Cena': '15>99zł /szt.15.99zł';https://static02.leroymerlin.pl/files/media/image/992/2839992/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/152/2745152/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/153/2745153/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/154/2745154/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/091/2747091/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/092/2747092/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/093/2747093/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg;50
608385;Profil aluminiowy do taśm LED dł. 2 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;39,99 ;Biały wpuszczany profil o długości 2 metrów idealnie nadaje się do nadania dekoracyjnego charakteru instalacji listwowej. Pozwala na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Umożliwia także stworzenie ozdobnego punktu świetlnego, jednocześnie doskonale stapiając się z podłogą i meblami.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '2000'> 'Głębokość (w mm)': '7'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Biały'> 'Rodzina kolorów': 'Biały'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267358'> 'Numer referencyjny:': '83810613'> 'Cena': '39>99zł /szt.39.99zł';https://static01.leroymerlin.pl/files/media/image/993/2839993/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/140/2745140/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/141/2745141/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/142/2745142/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/021/2747021/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/022/2747022/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/023/2747023/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg;50
608384;Profil aluminiowy do taśm LED dł. 2 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;34,99 ;Srebrne profile o długości 2 metrów idealnie nadają się do nadania dekoracyjnego charakteru instalacji listwowej.  Umożliwiają wykończenie projektu oświetlenia listwowego. Profil zapewnia także jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '2000'> 'Głębokość (w mm)': '8'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Srebrny'> 'Rodzina kolorów': 'Szary / srebrny'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267334'> 'Numer referencyjny:': '83810611'> 'Cena': '34>99zł /szt.34.99zł';https://static01.leroymerlin.pl/files/media/image/991/2839991/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/137/2745137/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/138/2745138/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/139/2745139/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/995/2746995/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/996/2746996/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/997/2746997/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg;50
608383;Profil aluminiowy do taśm LED dł. 1 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;22,99 ;Srebrne profile o długości 1 metra idealnie nadają się do nadania dekoracyjnego charakteru instalacji listwowej.  Umożliwiają wykończenie projektu oświetlenia listwowego. Profil zapewnia także jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy.;'Wysokość (w mm)': '8'> 'Długość (w mm)': '1000'> 'Głębokość (w mm)': '8'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Srebrny'> 'Rodzina kolorów': 'Szary / srebrny'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267310'> 'Numer referencyjny:': '83810609'> 'Cena': '22>99zł /szt.22.99zł';https://static02.leroymerlin.pl/files/media/image/989/2839989/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/134/2745134/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/135/2745135/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/136/2745136/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/029/2747029/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/030/2747030/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/031/2747031/product/profil-aluminiowy-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg;50
608379;Zasilacz do taśm LED + pilot IP44 2 m 230 V Inspire ;Oświetlenie>Ledy>akcesoria-do-tasm-led;79 ;.;'Szerokość (w cm)': '6'> 'Klasa szczelności (IP + IK)': 'IP44 '> 'Materiał główny': 'Tworzywo sztuczne'> 'Rodzina kolorów': 'Czarny'> 'Długość (w cm)': '200'> 'Grubość (w mm)': '40'> 'Ilość sztuk w opakowaniu': '1'> 'Ilość wyjść': '1'> 'Rodzaj trzonka': 'Męski'> 'Marka produktu': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007257878'> 'Numer referencyjny:': '83704506'> 'Cena': '79zł /szt.79.00zł';https://static02.leroymerlin.pl/files/media/image/987/2839987/product/zasilacz-do-tasm-led-pilot-ip44-2-m-230-v-inspire,large.jpg;50
481664;Taśma LED SAWU na baterie 180 lm 1 m 4xAAA INSPIRE;Oświetlenie>Ledy>tasmy-led;39,99 ;Taśma LED o długości 1 metra pozwoli Ci stworzyć atmosferę na półce lub w wazonie bez konieczności podłączenia do zasilania. Zestaw wyposażony jest w przełącznik oraz czujnik ruchu i działa na 3 baterie AAA (sprzedawane oddzielnie).;'Źródło światła w zestawie': 'Tak'> 'Długość (w m)': '1'> 'Klasa szczelności (IP + IK)': 'IP20 '> 'Strumień świetlny (w lumenach)': '180'> 'Maksymalna moc światła (w W)': '2.5'> 'Zmiana kolorów': 'Nie'> 'Barwa światła': 'Ciepła biel'> 'Zmiana barwy światła': 'Nie'> 'Klasa ochronności': '3: urządzenie elektryczne zasilane bardzo niskim napięciem'> 'Szerokość (w cm)': '0.8'> 'Materiał wykonania': 'Tworzywo sztuczne'> 'Przeznaczenie': 'hol'> 'Typ instalacji': 'Do przyklejenia'> 'Możliwość ściemniania': 'Nie'> 'Zasilanie': 'Baterie'> 'Zapłon': 'Z czujnikiem ruchu'> 'Kubatura ochrony': 'Objętość całkowita'> 'Pobór mocy (w W)': '2.5'> 'Napięcie (w V)': '4.5'> 'Pilot na wyposażeniu': 'Nie'> 'Transformator w zestawie': 'Nie'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276000698494'> 'Numer referencyjny:': '82259364'> 'Cena': '39>99zł /szt.39.99zł';https://static02.leroymerlin.pl/files/media/image/395/2099395/product/tasma-led-sawu-na-baterie-180-lm-1-m-4xaaa-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/659/2130659/product/tasma-led-sawu-na-baterie-180-lm-1-m-4xaaa-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/660/2130660/product/tasma-led-sawu-na-baterie-180-lm-1-m-4xaaa-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/597/2182597/product/tasma-led-sawu-na-baterie-180-lm-1-m-4xaaa-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/598/2182598/product/tasma-led-sawu-na-baterie-180-lm-1-m-4xaaa-inspire,large.jpg;50
481224;Taśma LED zewnętrzna IP65 RGBW 400 lm/m 2 m INSPIRE;Oświetlenie>Ledy>tasmy-led;59,99 ;.;'Źródło światła w zestawie': 'Tak'> 'Długość (w m)': '2'> 'Klasa szczelności (IP + IK)': 'IP65 '> 'Strumień świetlny (w lumenach)': '400'> 'Zmiana kolorów': 'Tak'> 'Barwa światła': 'RGB różnokolorowy'> 'Zmiana barwy światła': 'Tak'> 'Klasa ochronności': '2: urządzenie elektryczne z podwójną izolacją'> 'Szerokość (w cm)': '1.57'> 'Materiał wykonania': 'Tworzywo sztuczne'> 'Przeznaczenie': 'Do każdego rodzaju pomieszczeń'> 'Typ instalacji': 'Do mocowania'> 'Możliwość ściemniania': 'Tak'> 'Zasilanie': 'Sieć zasilająca'> 'Zapłon': 'Pilot'> 'Kubatura ochrony': '2'> 'Pobór mocy (w W)': '18'> 'Napięcie (w V)': '230'> 'Pilot na wyposażeniu': 'Nie'> 'Transformator w zestawie': 'Nie'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276000701149'> 'Numer referencyjny:': '82260894'> 'Cena': '59>99zł /szt.59.99zł';https://static01.leroymerlin.pl/files/media/image/878/2116878/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/301/2122301/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/302/2122302/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/303/2122303/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/304/2122304/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/305/2122305/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/306/2122306/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/445/2123445/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/446/2123446/product/tasma-led-zewnetrzna-ip65-rgbw-400-lm-m-2-m-inspire,large.jpg;50
608397;Profil aluminiowy narożny do taśm LED dł. 1 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;29,99 ;Białe kątowe profile o długości 1 metra dodadzą dekoracyjnego charakteru instalacji listwowej. Pozwalą na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Profil narożny ma tę szczególną cechę, że dopasowuje się do kształtu miejsca montażu, wtapiając się w ścianę lub meble.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '1000'> 'Głębokość (w mm)': '16'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Biały'> 'Rodzina kolorów': 'Biały'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267372'> 'Numer referencyjny:': '83810615'> 'Cena': '29>99zł /szt.29.99zł';https://static02.leroymerlin.pl/files/media/image/996/2839996/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/188/2745188/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/189/2745189/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/190/2745190/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/043/2747043/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/044/2747044/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg>https://static02.leroymerlin.pl/files/media/image/045/2747045/product/profil-aluminiowy-narozny-do-tasm-led-dl-1-m-oslona-mleczna-inspire,large.jpg;50
608394;Profil aluminiowy do taśm LED dł. 2 m osłona mleczna Inspire;Oświetlenie>Ledy>akcesoria-do-tasm-led;34,99 ;Białe profile o długości 2 metrów idealnie nadają się do nadania dekoracyjnego charakteru instalacji listwowej. Umożliwiają wykończenie projektu oświetlenia listwowego. Profil zapewnia także jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy.;'Wysokość (w mm)': '16'> 'Długość (w mm)': '2000'> 'Głębokość (w mm)': '8'> 'Typ instalacji': 'Do mocowania'> 'Materiał wykonania': 'Aluminium'> 'Kolor': 'Biały'> 'Rodzina kolorów': 'Biały'> 'Ilość sztuk w opakowaniu': '1'> 'Marka handlowa': 'INSPIRE'> 'Gwarancja (w latach)': '5'> 'Kod EAN:': '3276007267327'> 'Numer referencyjny:': '83810610'> 'Cena': '34>99zł /szt.34.99zł';https://static01.leroymerlin.pl/files/media/image/000/2840000/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/149/2745149/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/150/2745150/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/151/2745151/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/009/2747009/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/010/2747010/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg>https://static01.leroymerlin.pl/files/media/image/011/2747011/product/profil-aluminiowy-do-tasm-led-dl-2-m-oslona-mleczna-inspire,large.jpg;50
